transaction_id,customer_name,product_name,category,price,quantity,payment_method,transaction_date,shipping_city,rating
TRX00347,"Tgk. Gandi Wacana, S.H.",Iusto Lite,Rumah Tangga,50000.0,3,E-Wallet,2026-08-21,Padang,3.0
TRX00223,Indra Yuliarti,Alias,Buku,750000.0,5,Transfer Bank,2026-07-21,Kota Administrasi Jakarta Selatan,4.0
TRX00419,Hamzah Wijaya,Sint Basic,Rumah Tangga,250000.0,1,Transfer Bank,2026-08-31,Pontianak,
TRX00052,Mila Melani,Quibusdam Lite,Kesehatan,500000.0,1,Transfer Bank,2026-08-29,Tanjungpinang,2.0
TRX00259,"Gabriella Nuraini, S.Pt",Nulla,Elektronik,15000.0,2,COD,2026-08-17,Sabang,5.0
TRX00428,"Chandra Rahimah, M.M.",Necessitatibus Max,Olahraga,1200000.0,5,COD,2026-08-31,Tanjungbalai,4.0
TRX00041,Lantar Hastuti,Ullam Max,Elektronik,50000.0,3,COD,2026-07-01,Surabaya,5.0
TRX00090,R. Julia Rajasa,Totam Basic,Elektronik,1200000.0,4,Kartu Kredit,2026-08-23,Solok,3.0
TRX00207,Tari Pradipta,Rem Pro,Elektronik,250000.0,4,Kartu Kredit,2026-09-05,Mojokerto,1.0
TRX00240,Victoria Anggriawan,Molestias Basic,Olahraga,120000.0,3,Transfer Bank,2026-08-31,Bandung,4.0
TRX00483,Hesti Prakasa,Laudantium Basic,Kesehatan,750000.0,4,Transfer Bank,2026-07-01,Ambon,3.0
TRX00239,Luthfi Wasita,Quas,Olahraga,120000.0,1,E-Wallet,2026-08-17,Sungai Penuh,3.0
TRX00311,Gilda Prasetya,Doloribus,Fashion,1200000.0,3,E-Wallet,2026-06-21,Manado,5.0
TRX00004,"Lutfan Padmasari, S.Gz",Repellat Lite,Kesehatan,500000.0,2,COD,2026-08-09,Jayapura,1.0
TRX00180,Irma Marbun,Vitae Basic,Fashion,15000.0,2,E-Wallet,2026-08-27,Tidak Diketahui,3.0
TRX00249,"Kanda Prasetyo, S.E.I",Libero Max,Kesehatan,500000.0,5,COD,2026-08-16,Pangkalpinang,4.0
TRX00293,Silvia Waluyo,Sed,Kesehatan,15000.0,3,COD,2026-08-26,Palopo,
TRX00066,Hasna Oktaviani,Delectus Basic,Rumah Tangga,120000.0,2,Kartu Kredit,2026-06-21,Binjai,1.0
TRX00139,"Hendra Prayoga, S.Sos",Animi Pro,Olahraga,150000.0,2,E-Wallet,2026-07-21,Batam,3.0
TRX00437,Fitria Uyainah,Qui Max,Olahraga,750000.0,2,COD,2026-09-02,Bima,
TRX00304,Padma Sudiati,Adipisci Basic,Buku,500000.0,3,Transfer Bank,2026-06-26,Salatiga,
TRX00114,Jamil Setiawan,Repellat Lite,Kesehatan,50000.0,1,Transfer Bank,2026-09-13,Tangerang Selatan,1.0
TRX00469,"Harjasa Megantara, M.Farm",Explicabo Lite,Olahraga,250000.0,3,COD,2026-08-05,Palembang,1.0
TRX00169,"Raina Marpaung, S.H.",Sit Lite,Kesehatan,5000000.0,4,E-Wallet,2026-07-24,Parepare,
TRX00102,Usyi Saefullah,Architecto Basic,Fashion,50000.0,2,COD,2026-07-13,Surabaya,3.0
TRX00373,Asirwada Rajasa,Recusandae Pro,Buku,75000.0,2,Transfer Bank,2026-09-06,Prabumulih,3.0
TRX00214,"Damu Sihombing, S.Psi",Labore Pro,Buku,250000.0,4,E-Wallet,2026-07-26,Malang,2.0
TRX00406,"Nasim Purnawati, S.E.I",Ipsa Pro,Olahraga,25000.0,2,Kartu Kredit,2026-06-19,Tanjungbalai,3.0
TRX00338,"Dt. Erik Kurniawan, M.Kom.",Occaecati Lite,Kesehatan,15000.0,5,COD,2026-08-03,Banda Aceh,4.0
TRX00452,"Alambana Nainggolan, S.H.",Veritatis Pro,Elektronik,25000.0,4,Transfer Bank,2026-08-23,Bontang,5.0
TRX00194,Ihsan Kuswoyo,At Lite,Rumah Tangga,150000.0,3,Kartu Kredit,2026-08-14,Padang,
TRX00061,"Sutan Taufik Jailani, S.Pt",Fuga,Fashion,15000.0,4,COD,2026-07-12,Kota Administrasi Jakarta Timur,2.0
TRX00417,Rafid Yolanda,Illo Max,Buku,250000.0,1,COD,2026-09-07,Kota Administrasi Jakarta Barat,5.0
TRX00315,"Bala Halimah, S.Psi",Minima Pro,Olahraga,1200000.0,1,Transfer Bank,2026-07-11,Medan,2.0
TRX00119,Karman Zulaika,Corrupti Pro,Olahraga,1200000.0,4,Kartu Kredit,2026-09-10,Bau-Bau,4.0
TRX00370,Agnes Mandasari,Modi Lite,Olahraga,750000.0,5,E-Wallet,2026-07-27,Prabumulih,
TRX00426,"Gara Salahudin, S.E.I",Voluptatum Basic,Elektronik,120000.0,3,Kartu Kredit,2026-06-30,Magelang,1.0
TRX00110,Jabal Sitorus,Odio Max,Buku,250000.0,4,COD,2026-07-26,Kota Administrasi Jakarta Barat,4.0
TRX00348,"Drs. Anastasia Simbolon, M.TI.",Dignissimos Lite,Olahraga,250000.0,1,Kartu Kredit,2026-09-12,Kota Administrasi Jakarta Barat,
TRX00450,"Shania Sitompul, M.Ak",Unde Lite,Kesehatan,120000.0,1,COD,2026-07-14,Medan,4.0
TRX00362,Gasti Sihombing,Aspernatur Lite,Buku,1200000.0,2,Kartu Kredit,2026-08-26,Purwokerto,4.0
TRX00091,R. Amalia Laksmiwati,Assumenda Pro,Kesehatan,500000.0,1,COD,2026-07-31,Tanjungbalai,
TRX00264,Cemeti Uyainah,Magni,Elektronik,1200000.0,1,E-Wallet,2026-08-14,Banda Aceh,
TRX00307,"Cut Jessica Pangestu, S.E.",Minus Pro,Fashion,120000.0,4,Kartu Kredit,2026-06-25,Bandung,1.0
TRX00031,T. Margana Iswahyudi,Voluptatem Max,Rumah Tangga,500000.0,5,E-Wallet,2026-09-02,Cimahi,4.0
TRX00023,"Hj. Wirda Purwanti, S.Sos",Nam Lite,Fashion,500000.0,2,Kartu Kredit,2026-07-23,Pariaman,1.0
TRX00306,Warsita Hassanah,Rerum Basic,Kesehatan,25000.0,2,Transfer Bank,2026-08-30,Kota Administrasi Jakarta Pusat,
TRX00032,Vera Prasetyo,Quibusdam Lite,Olahraga,15000.0,2,Kartu Kredit,2026-08-05,Subulussalam,1.0
TRX00238,"dr. Nasab Usamah, S.E.",Explicabo Pro,Rumah Tangga,750000.0,1,COD,2026-09-02,Palu,1.0
TRX00327,Asmianto Sihombing,Dicta,Olahraga,250000.0,1,Transfer Bank,2026-09-14,Palembang,3.0
TRX00053,T. Virman Purwanti,Eligendi Lite,Olahraga,150000.0,1,E-Wallet,2026-09-01,Padangpanjang,1.0
TRX00491,Rusman Permata,Laboriosam,Buku,75000.0,4,COD,2026-08-21,Depok,3.0
TRX00165,"R.M. Cager Budiman, S.Gz",Quod Max,Olahraga,250000.0,4,E-Wallet,2026-06-30,Bekasi,1.0
TRX00217,Tiara Hardiansyah,Quidem Pro,Kesehatan,1200000.0,4,Transfer Bank,2026-08-07,Samarinda,2.0
TRX00163,"Tgk. Margana Napitupulu, S.Sos",Necessitatibus Basic,Rumah Tangga,250000.0,1,E-Wallet,2026-07-06,Palangkaraya,2.0
TRX00366,Okta Kusmawati,Fugiat,Kesehatan,500000.0,3,E-Wallet,2026-08-27,Padang Sidempuan,5.0
TRX00057,"Cinta Widodo, M.Kom.",Dolorem Basic,Olahraga,15000.0,1,COD,2026-09-15,Cilegon,
TRX00471,"Dt. Bahuraksa Najmudin, M.Ak",Tenetur Pro,Buku,75000.0,4,E-Wallet,2026-08-18,Parepare,1.0
TRX00003,Bakijan Puspasari,Nisi,Elektronik,75000.0,5,Kartu Kredit,2026-06-23,Jayapura,5.0
TRX00059,Najam Utama,Ad Lite,Buku,75000.0,2,Kartu Kredit,2026-07-18,Palembang,3.0
TRX00372,"dr. Janet Sudiati, S.H.",Itaque Basic,Rumah Tangga,1200000.0,2,Kartu Kredit,2026-07-06,Balikpapan,
TRX00241,Puji Pratama,Dolorem,Buku,75000.0,4,COD,2026-08-21,Pematangsiantar,5.0
TRX00268,Jasmin Anggraini,Explicabo,Kesehatan,25000.0,3,Kartu Kredit,2026-08-06,Kupang,4.0
TRX00500,Prayoga Yuliarti,Ipsa Basic,Kesehatan,750000.0,2,Kartu Kredit,2026-08-15,Sabang,
TRX00075,Mustofa Sihombing,Aperiam Lite,Kesehatan,120000.0,5,Kartu Kredit,2026-07-29,Kota Administrasi Jakarta Timur,2.0
TRX00331,"Nilam Saefullah, S.E.",Enim Pro,Olahraga,250000.0,2,COD,2026-06-30,Sawahlunto,
TRX00477,"Cakrabirawa Saputra, S.Sos",Fugit Pro,Rumah Tangga,250000.0,3,Kartu Kredit,2026-06-23,Manado,
TRX00422,"Sutan Artawan Purwanti, S.T.",Doloribus,Elektronik,500000.0,5,Transfer Bank,2026-08-06,Probolinggo,4.0
TRX00278,Imam Firmansyah,Ipsum Basic,Elektronik,1200000.0,2,Transfer Bank,2026-06-19,Payakumbuh,5.0
TRX00081,Drs. Zulaikha Mangunsong,Unde Max,Olahraga,500000.0,1,COD,2026-09-06,Tual,4.0
TRX00243,Manah Uwais,Quasi Basic,Elektronik,250000.0,2,COD,2026-07-18,Gorontalo,2.0
TRX00027,Eka Usada,Explicabo Max,Elektronik,500000.0,4,Transfer Bank,2026-09-11,Parepare,2.0
TRX00203,Emas Usada,Quod Max,Kesehatan,250000.0,4,Transfer Bank,2026-08-18,Kupang,
TRX00213,"Hj. Clara Usamah, S.Pd",Perferendis Pro,Fashion,750000.0,1,E-Wallet,2026-06-26,Tomohon,4.0
TRX00282,Irsad Ardianto,Accusamus Pro,Olahraga,15000.0,2,COD,2026-08-18,Bekasi,
TRX00354,Carla Samosir,Laborum Max,Elektronik,250000.0,1,COD,2026-08-15,Banjarmasin,
TRX00365,Salsabila Thamrin,Deserunt Lite,Olahraga,50000.0,1,Kartu Kredit,2026-08-17,Pematangsiantar,3.0
TRX00146,Dr. Gamani Marpaung,Nobis Max,Kesehatan,500000.0,3,COD,2026-09-05,Kota Administrasi Jakarta Selatan,
TRX00421,Murti Putra,Nobis Lite,Fashion,15000.0,4,COD,2026-08-17,Pasuruan,
TRX00109,"Caraka Hutagalung, S.Kom",Provident Pro,Buku,500000.0,4,COD,2026-09-07,Purwokerto,1.0
TRX00051,Ilyas Simbolon,Similique Basic,Elektronik,1200000.0,3,COD,2026-09-13,Tanjungbalai,3.0
TRX00436,Pangeran Dabukke,Alias Basic,Kesehatan,500000.0,4,Transfer Bank,2026-08-26,Kupang,5.0
TRX00301,Cemeti Siregar,Magni Pro,Rumah Tangga,15000.0,2,COD,2026-08-09,Padang,
TRX00015,Hj. Yuni Hassanah,Id Max,Kesehatan,15000.0,2,COD,2026-08-21,Banda Aceh,2.0
TRX00465,Aurora Suartini,Libero,Fashion,500000.0,4,E-Wallet,2026-06-26,Sibolga,
TRX00391,Cut Maida Habibi,Sit Lite,Rumah Tangga,120000.0,3,E-Wallet,2026-07-09,Banjar,
TRX00115,Dr. Lasmono Pratama,Consectetur,Buku,50000.0,2,E-Wallet,2026-07-12,Meulaboh,2.0
TRX00244,"Cengkal Wijaya, M.TI.",Cupiditate Max,Elektronik,15000.0,2,COD,2026-08-22,Subulussalam,4.0
TRX00060,"Anita Winarno, S.Psi",Quas Pro,Olahraga,75000.0,1,COD,2026-08-13,Binjai,5.0
TRX00174,Irwan Wibisono,Unde Lite,Fashion,1200000.0,3,Kartu Kredit,2026-07-21,Cirebon,
TRX00099,Keisha Sihotang,Cumque,Kesehatan,50000.0,4,COD,2026-09-01,Madiun,4.0
TRX00160,Cinthia Widodo,Ut Pro,Buku,75000.0,4,E-Wallet,2026-08-06,Sungai Penuh,4.0
TRX00042,Eva Pudjiastuti,Quo,Rumah Tangga,2500000.0,1,E-Wallet,2026-06-29,Tebingtinggi,1.0
TRX00271,Tania Salahudin,Debitis,Rumah Tangga,1200000.0,2,COD,2026-08-09,Banjar,
TRX00205,"R.A. Endah Simbolon, S.Kom",Molestias Pro,Elektronik,75000.0,5,E-Wallet,2026-07-17,Metro,4.0
TRX00080,Cut Kania Damanik,In Basic,Elektronik,15000.0,1,Transfer Bank,2026-07-15,Bau-Bau,2.0
TRX00029,Baktiono Siregar,Fuga Pro,Buku,25000.0,5,E-Wallet,2026-07-31,Pematangsiantar,3.0
TRX00345,Mulyono Pertiwi,Officiis Max,Fashion,120000.0,3,Transfer Bank,2026-08-24,Banda Aceh,2.0
TRX00364,Unjani Kurniawan,Quasi Max,Rumah Tangga,25000.0,3,Kartu Kredit,2026-07-08,Padangpanjang,4.0
TRX00257,"drg. Ganjaran Mangunsong, S.Kom",Necessitatibus,Fashion,500000.0,2,Transfer Bank,2026-08-28,Singkawang,
TRX00466,Anom Wulandari,Exercitationem Pro,Elektronik,15000.0,1,Transfer Bank,2026-07-10,Tidak Diketahui,4.0
TRX00058,"Mala Mulyani, S.Sos",Labore,Olahraga,25000.0,5,Kartu Kredit,2026-07-25,Lubuklinggau,3.0
TRX00427,"Rahman Lazuardi, M.Pd",Nisi Lite,Olahraga,1200000.0,5,E-Wallet,2026-08-25,Tangerang,2.0
TRX00063,Clara Setiawan,Aspernatur Pro,Rumah Tangga,15000.0,3,Kartu Kredit,2026-08-28,Pagaralam,2.0
TRX00388,Mahdi Prastuti,Iste Lite,Rumah Tangga,15000.0,3,COD,2026-06-30,Manado,1.0
TRX00112,Yessi Purnawati,Eligendi Lite,Fashion,15000.0,1,Kartu Kredit,2026-09-05,Meulaboh,3.0
TRX00085,"Gatra Jailani, S.Sos",Odio Max,Buku,500000.0,3,Transfer Bank,2026-08-07,Sorong,5.0
TRX00237,Iriana Rajata,Sunt Pro,Buku,1200000.0,5,Transfer Bank,2026-08-20,Kota Administrasi Jakarta Barat,5.0
TRX00272,Tari Puspasari,Necessitatibus,Fashion,120000.0,4,Kartu Kredit,2026-08-06,Padang,3.0
TRX00343,Jaka Lailasari,Reprehenderit Lite,Elektronik,1200000.0,1,Kartu Kredit,2026-08-02,Binjai,3.0
TRX00228,"Timbul Prakasa, M.TI.",Earum Pro,Olahraga,50000.0,1,E-Wallet,2026-07-12,Tebingtinggi,3.0
TRX00130,"T. Balangga Oktaviani, M.Kom.",Similique Pro,Elektronik,150000.0,5,Transfer Bank,2026-07-04,Pasuruan,4.0
TRX00166,Ir. Kartika Mayasari,Dolores,Kesehatan,150000.0,3,Kartu Kredit,2026-07-01,Cilegon,4.0
TRX00097,"Karimah Pradipta, M.Kom.",Placeat Max,Buku,50000.0,5,COD,2026-07-23,Ambon,5.0
TRX00489,"Ayu Pratama, S.Gz",Natus Lite,Elektronik,1200000.0,3,COD,2026-07-28,Pekalongan,1.0
TRX00297,"Gina Saragih, M.Ak",Aspernatur Pro,Elektronik,500000.0,1,Kartu Kredit,2026-08-17,Tarakan,3.0
TRX00480,"T. Putu Prakasa, S.E.I",Vero Max,Buku,25000.0,5,Transfer Bank,2026-06-24,Ternate,2.0
TRX00142,"R.A. Cici Kusmawati, M.M.",Molestiae Lite,Elektronik,15000.0,1,E-Wallet,2026-08-28,Payakumbuh,1.0
TRX00464,"Sabrina Anggriawan, S.T.",Cupiditate Basic,Olahraga,250000.0,2,Transfer Bank,2026-07-09,Tebingtinggi,
TRX00188,"Alika Sihombing, M.TI.",Explicabo,Buku,15000.0,4,Kartu Kredit,2026-07-15,Tegal,4.0
TRX00369,"Michelle Suwarno, S.I.Kom",Illum Max,Elektronik,120000.0,4,COD,2026-07-19,Sukabumi,5.0
TRX00221,"R.A. Tira Pradipta, M.Kom.",Doloremque Lite,Kesehatan,500000.0,1,COD,2026-06-27,Pasuruan,2.0
TRX00229,Dirja Simbolon,Sed Max,Olahraga,15000.0,1,E-Wallet,2026-08-03,Kendari,
TRX00323,"R.M. Elon Lestari, S.IP",Ipsum Max,Fashion,500000.0,1,COD,2026-07-29,Binjai,3.0
TRX00396,Adiarja Siregar,Nam Lite,Kesehatan,500000.0,1,Kartu Kredit,2026-08-07,Magelang,1.0
TRX00360,Gawati Nainggolan,Quam Lite,Olahraga,120000.0,3,COD,2026-08-06,Balikpapan,2.0
TRX00082,Tantri Lailasari,Distinctio Max,Fashion,150000.0,1,COD,2026-07-13,Banjar,2.0
TRX00355,Drs. Hasna Hutasoit,Omnis Max,Rumah Tangga,500000.0,3,E-Wallet,2026-08-10,Palembang,4.0
TRX00322,Hilda Mangunsong,Alias,Olahraga,50000.0,1,Kartu Kredit,2026-07-12,Magelang,3.0
TRX00435,Sari Susanti,Ullam Lite,Fashion,75000.0,2,Transfer Bank,2026-08-19,Bau-Bau,
TRX00189,Pangeran Firmansyah,Est Pro,Elektronik,500000.0,5,Kartu Kredit,2026-07-01,Padangpanjang,4.0
TRX00335,Kardi Utama,Amet Max,Fashion,25000.0,1,E-Wallet,2026-07-02,Samarinda,3.0
TRX00054,Hartaka Handayani,Ipsam Max,Kesehatan,75000.0,1,Kartu Kredit,2026-06-24,Pagaralam,4.0
TRX00172,KH. Muni Firgantoro,Vel Max,Fashion,120000.0,4,COD,2026-09-01,Meulaboh,
TRX00385,Dr. Cakrabirawa Permata,Eius,Elektronik,1200000.0,1,Transfer Bank,2026-07-24,Bontang,3.0
TRX00140,"Dt. Edi Nababan, S.Pt",Sequi Lite,Rumah Tangga,250000.0,5,Kartu Kredit,2026-07-18,Magelang,1.0
TRX00274,"Ir. Asmuni Mardhiyah, M.Pd",Similique,Elektronik,120000.0,4,E-Wallet,2026-07-21,Sorong,1.0
TRX00285,"R. Emil Utami, M.Pd",Voluptatum Lite,Rumah Tangga,750000.0,1,E-Wallet,2026-08-01,Banjarbaru,5.0
TRX00067,Eluh Hardiansyah,Ducimus Max,Kesehatan,500000.0,1,Transfer Bank,2026-07-06,Sorong,3.0
TRX00439,Gading Mansur,Quod Lite,Rumah Tangga,120000.0,5,Transfer Bank,2026-09-08,Tidak Diketahui,1.0
TRX00295,Cut Irma Megantara,Rem Max,Kesehatan,50000.0,5,COD,2026-07-01,Malang,2.0
TRX00233,Adinata Wacana,Nostrum,Elektronik,5000000.0,1,Kartu Kredit,2026-08-19,Pangkalpinang,4.0
TRX00100,"Tgk. Salman Widodo, S.IP",Eius Basic,Buku,1200000.0,2,Kartu Kredit,2026-08-21,Kota Administrasi Jakarta Pusat,2.0
TRX00284,R.A. Mila Nashiruddin,Architecto Max,Buku,1200000.0,5,E-Wallet,2026-07-20,Tegal,
TRX00149,KH. Mulya Maheswara,Impedit Pro,Olahraga,75000.0,3,COD,2026-07-14,Medan,
TRX00016,Kamila Narpati,Similique,Olahraga,15000.0,4,Kartu Kredit,2026-06-28,Jambi,4.0
TRX00164,Indra Latupono,Consectetur,Kesehatan,25000.0,5,E-Wallet,2026-07-24,Palu,
TRX00290,"dr. Jati Winarno, M.M.",Fugit Basic,Fashion,150000.0,1,E-Wallet,2026-08-27,Kupang,1.0
TRX00047,Dt. Teddy Farida,Ducimus,Rumah Tangga,75000.0,4,Kartu Kredit,2026-08-11,Cirebon,4.0
TRX00087,Dr. Bakiman Wahyuni,Qui Pro,Olahraga,1200000.0,5,Kartu Kredit,2026-06-23,Kota Administrasi Jakarta Pusat,5.0
TRX00038,Rafid Wijayanti,Cumque Basic,Fashion,75000.0,2,Kartu Kredit,2026-09-07,Pariaman,3.0
TRX00423,Hilda Halim,Dolores Basic,Buku,2500000.0,3,Kartu Kredit,2026-07-20,Bekasi,3.0
TRX00371,Wani Maulana,Nostrum Basic,Rumah Tangga,500000.0,5,Transfer Bank,2026-08-08,Bekasi,4.0
TRX00425,Gilda Permadi,Ab Max,Rumah Tangga,2500000.0,2,Kartu Kredit,2026-08-03,Bogor,4.0
TRX00446,Ismail Anggriawan,Vel Pro,Buku,150000.0,1,Kartu Kredit,2026-09-12,Tebingtinggi,
TRX00173,Dr. Pia Utami,Inventore Max,Buku,15000.0,1,COD,2026-08-15,Sawahlunto,2.0
TRX00074,Asman Hutasoit,Vel Basic,Rumah Tangga,50000.0,5,Transfer Bank,2026-09-01,Serang,3.0
TRX00281,"dr. Kuncara Jailani, S.Pt",Temporibus,Kesehatan,5000000.0,5,Transfer Bank,2026-07-30,Sorong,3.0
TRX00105,Sutan Najib Hutapea,Architecto,Fashion,25000.0,3,COD,2026-09-10,Palopo,1.0
TRX00358,"Qori Prasetya, S.Sos",Eligendi Max,Rumah Tangga,15000.0,4,COD,2026-08-06,Palu,2.0
TRX00254,Zulaikha Winarno,Aspernatur,Fashion,75000.0,4,Kartu Kredit,2026-06-25,Bogor,5.0
TRX00017,"T. Cager Prayoga, S.Sos",Mollitia Pro,Fashion,25000.0,2,Transfer Bank,2026-09-08,Bau-Bau,1.0
TRX00447,Harja Sihombing,Ab,Kesehatan,2500000.0,2,COD,2026-07-27,Salatiga,
TRX00092,Mursita Lestari,Illum Basic,Elektronik,15000.0,4,Kartu Kredit,2026-08-20,Pangkalpinang,4.0
TRX00089,"drg. Citra Kuswandari, S.Pd",Aperiam Basic,Rumah Tangga,250000.0,1,COD,2026-08-12,Batu,5.0
TRX00387,drg. Ridwan Hastuti,Similique Lite,Olahraga,250000.0,5,COD,2026-07-26,Sungai Penuh,2.0
TRX00141,Cut Hani Simanjuntak,Harum Pro,Rumah Tangga,750000.0,5,Kartu Kredit,2026-07-14,Bandar Lampung,2.0
TRX00195,"T. Adikara Hakim, M.Pd",Laudantium Pro,Kesehatan,50000.0,4,Kartu Kredit,2026-08-10,Sibolga,5.0
TRX00206,"Hj. Talia Widiastuti, M.Pd",Optio Pro,Rumah Tangga,50000.0,3,E-Wallet,2026-07-30,Bandar Lampung,1.0
TRX00103,Siska Maryadi,Expedita Pro,Rumah Tangga,120000.0,2,Transfer Bank,2026-09-13,Pekanbaru,1.0
TRX00265,Cut Sabrina Sitompul,Consequatur Lite,Kesehatan,150000.0,4,COD,2026-08-02,Tomohon,1.0
TRX00175,Ade Safitri,Porro,Elektronik,120000.0,2,E-Wallet,2026-07-29,Tual,4.0
TRX00171,Dewi Maryadi,Expedita Max,Kesehatan,750000.0,3,Kartu Kredit,2026-09-13,Banjar,
TRX00389,Ella Firmansyah,Fugiat Lite,Rumah Tangga,50000.0,2,Kartu Kredit,2026-08-13,Malang,1.0
TRX00158,Hj. Farhunnisa Anggriawan,Itaque Max,Fashion,250000.0,1,Kartu Kredit,2026-07-24,Denpasar,
TRX00071,"Reza Yulianti, S.Farm",Unde,Fashion,120000.0,4,E-Wallet,2026-08-01,Pekalongan,3.0
TRX00134,Cengkal Yolanda,Qui Lite,Fashion,15000.0,1,Transfer Bank,2026-08-24,Lhokseumawe,1.0
TRX00455,Kuncara Kusumo,Est Lite,Buku,1200000.0,4,Kartu Kredit,2026-09-03,Sungai Penuh,2.0
TRX00379,Rudi Saragih,Quam,Kesehatan,120000.0,2,E-Wallet,2026-07-03,Tanjungbalai,4.0
TRX00363,Luluh Tampubolon,Nulla Pro,Rumah Tangga,50000.0,3,COD,2026-08-16,Palembang,5.0
TRX00246,Lili Utami,Voluptatem Lite,Olahraga,120000.0,5,Kartu Kredit,2026-08-17,Bima,
TRX00470,Ajiono Siregar,Distinctio Pro,Kesehatan,5000000.0,3,Transfer Bank,2026-07-31,Bandung,5.0
TRX00432,Arsipatra Anggriawan,Omnis Max,Rumah Tangga,5000000.0,4,E-Wallet,2026-09-15,Bau-Bau,
TRX00353,Dwi Maheswara,Quasi Pro,Kesehatan,120000.0,1,Transfer Bank,2026-06-19,Banjar,3.0
TRX00245,Dono Saefullah,Modi Basic,Kesehatan,25000.0,5,E-Wallet,2026-07-23,Batu,2.0
